,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
32,36001013300,Albany County,1,4427,2074,0,12.0,0.27,0,1,0,0,0,1,16.5,53438.0,0,1,0,1,0,0,0,0,,1141.0,,,375.0,,1141.0,25.78,375.0,8.47,145.0,3.27,103.0,2.32,905.0,20.45,105.0,2.38,64.0,1.44,0.0,0.0,1.0,0.02,66.0,1.49,69.0,1.56,52.0,2.51,66.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.0,860.0,533.0,3648.0,435.0,121.0,2.0,11.0,210.0,263.0,219.0,234.0,Large Population
33,36001013400,Albany County,1,2430,1111,0,0.0,0.0,1,1,1,1,1,1,6.9,61458.0,1,1,1,1,1,0,0,1,1765.0,2430.0,1765.0,483.0,729.0,483.0,2430.0,99.98,729.0,30.02,503.0,20.69,315.0,12.96,2116.0,87.08,188.0,7.72,24.0,0.99,0.0,0.0,8.0,0.33,94.0,3.87,110.0,4.51,150.0,13.48,185.0,16.7,1765.0,72.62,483.0,19.88,376.0,15.49,206.0,8.49,1507.0,62.02,150.0,6.19,23.0,0.95,0.0,0.0,7.0,0.31,76.0,3.15,94.0,3.86,98.0,8.86,134.0,12.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,503.0,315.0,2116.0,188.0,24.0,0.0,8.0,94.0,110.0,150.0,178.0,Medium Population
34,36001013503,Albany County,1,4277,1815,0,15.0,0.35,0,0,0,0,0,0,6.0,99167.0,1,1,1,1,1,0,0,0,3631.0,4236.0,3631.0,637.0,731.0,637.0,4236.0,99.05,731.0,17.09,945.0,22.09,401.0,9.39,3477.0,81.29,196.0,4.57,441.0,10.32,0.0,0.0,3.0,0.07,120.0,2.8,95.0,2.23,61.0,3.37,127.0,7.0,3631.0,84.89,637.0,14.9,800.0,18.7,333.0,7.79,2995.0,70.02,166.0,3.87,375.0,8.77,0.0,0.0,3.0,0.07,92.0,2.15,70.0,1.63,59.0,3.25,112.0,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.0,953.0,405.0,3516.0,196.0,442.0,0.0,3.0,120.0,96.0,66.0,151.0,Large Population
35,36001013505,Albany County,1,2712,1026,0,191.0,7.04,0,0,0,0,0,0,7.5,92169.0,0,1,0,1,0,0,0,0,279.0,1328.0,279.0,58.0,277.0,58.0,1328.0,48.97,277.0,10.23,218.0,8.05,390.0,14.38,1240.0,45.73,20.0,0.74,46.0,1.68,0.0,0.0,1.0,0.03,22.0,0.8,26.0,0.97,10.0,0.97,8.0,0.81,279.0,10.29,58.0,2.13,42.0,1.55,105.0,3.88,259.0,9.54,5.0,0.2,12.0,0.44,0.0,0.0,0.0,0.0,3.0,0.12,4.0,0.15,2.0,0.17,2.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0,521.0,612.0,2492.0,32.0,140.0,0.0,4.0,44.0,50.0,49.0,17.0,Medium Population
36,36001013506,Albany County,1,6361,2706,0,91.0,1.43,0,0,0,0,0,0,4.8,86058.0,1,1,1,1,1,0,0,0,2363.0,5708.0,2363.0,332.0,830.0,332.0,5708.0,89.74,830.0,13.04,1208.0,19.0,851.0,13.37,4781.0,75.17,284.0,4.46,459.0,7.22,0.0,0.0,19.0,0.3,165.0,2.59,175.0,2.75,85.0,3.15,104.0,3.85,2363.0,37.14,332.0,5.22,528.0,8.31,343.0,5.39,2028.0,31.89,77.0,1.2,205.0,3.22,0.0,0.0,0.0,0.0,53.0,0.83,43.0,0.68,18.0,0.68,41.0,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0,1322.0,949.0,5329.0,305.0,509.0,0.0,24.0,194.0,204.0,114.0,120.0,Large Population
37,36001013507,Albany County,1,2594,1055,0,0.0,0.0,0,0,0,0,0,0,10.1,85711.0,0,1,0,1,0,0,0,0,151.0,1002.0,151.0,12.0,161.0,12.0,1002.0,38.61,161.0,6.19,236.0,9.09,128.0,4.92,835.0,32.19,52.0,2.0,80.0,3.08,0.0,0.0,1.0,0.04,34.0,1.3,27.0,1.02,4.0,0.4,30.0,2.81,151.0,5.83,12.0,0.46,30.0,1.15,25.0,0.96,137.0,5.29,9.0,0.34,2.0,0.1,0.0,0.0,0.0,0.01,3.0,0.1,2.0,0.09,0.0,0.0,5.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,558.0,293.0,1978.0,151.0,346.0,0.0,6.0,113.0,100.0,20.0,75.0,Medium Population
38,36001013508,Albany County,1,6547,2519,0,5.0,0.08,0,0,0,0,0,0,5.7,113173.0,1,1,1,1,1,0,0,0,3726.0,5935.0,3726.0,522.0,1003.0,522.0,5935.0,90.65,1003.0,15.32,1510.0,23.06,812.0,12.4,5061.0,77.3,216.0,3.3,486.0,7.42,3.0,0.05,2.0,0.03,168.0,2.56,152.0,2.32,75.0,2.99,110.0,4.38,3726.0,56.9,522.0,7.98,978.0,14.94,488.0,7.45,3252.0,49.67,80.0,1.22,300.0,4.58,3.0,0.05,1.0,0.02,90.0,1.38,75.0,1.14,43.0,1.7,67.0,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,1640.0,907.0,5608.0,243.0,508.0,3.0,2.0,183.0,162.0,97.0,123.0,Large Population
39,36001013601,Albany County,1,9372,3101,0,2477.0,26.43,0,0,0,0,1,0,5.8,96653.0,1,1,1,1,1,0,0,1,5809.0,8489.0,5809.0,833.0,1224.0,833.0,8489.0,90.58,1224.0,13.06,1182.0,12.62,1095.0,11.69,7318.0,78.09,337.0,3.59,576.0,6.15,0.0,0.0,3.0,0.03,255.0,2.72,283.0,3.02,382.0,12.32,233.0,7.51,5809.0,61.98,833.0,8.88,871.0,9.29,877.0,9.35,4999.0,53.34,218.0,2.32,407.0,4.34,0.0,0.0,2.0,0.02,183.0,1.95,193.0,2.06,258.0,8.32,166.0,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.0,1365.0,1235.0,8118.0,347.0,623.0,0.0,3.0,281.0,310.0,523.0,282.0,Large Population
40,36001013602,Albany County,1,4409,2162,0,71.0,1.61,0,0,0,0,1,0,14.3,84536.0,1,1,1,1,1,0,0,1,4409.0,4409.0,4409.0,1394.0,1394.0,1394.0,4409.0,100.0,1394.0,31.62,772.0,17.51,706.0,16.01,3115.0,70.65,567.0,12.86,553.0,12.54,3.0,0.07,11.0,0.25,160.0,3.63,174.0,3.95,242.0,11.19,124.0,5.76,4409.0,100.0,1394.0,31.62,772.0,17.51,706.0,16.01,3115.0,70.65,567.0,12.86,553.0,12.54,3.0,0.07,11.0,0.25,160.0,3.63,174.0,3.95,242.0,11.19,124.0,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.0,772.0,706.0,3115.0,567.0,553.0,3.0,11.0,160.0,174.0,229.0,113.0,Large Population
41,36001013703,Albany County,1,2500,603,0,949.0,37.96,0,0,0,0,0,0,2.2,103897.0,1,1,1,1,1,0,0,0,1734.0,2494.0,1734.0,168.0,242.0,168.0,2494.0,99.74,242.0,9.68,371.0,14.85,438.0,17.53,1899.0,75.96,469.0,18.75,87.0,3.48,2.0,0.08,3.0,0.12,34.0,1.35,85.0,3.4,22.0,3.57,15.0,2.55,1734.0,69.38,168.0,6.73,222.0,8.87,313.0,12.53,1229.0,49.14,440.0,17.58,42.0,1.67,2.0,0.08,3.0,0.11,20.0,0.8,75.0,2.99,11.0,1.86,8.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,372.0,439.0,1905.0,469.0,87.0,2.0,3.0,34.0,85.0,21.0,15.0,Medium Population
42,36001013705,Albany County,1,6628,2868,0,0.0,0.0,0,0,0,0,0,0,3.7,102598.0,0,1,0,1,0,0,0,0,371.0,4835.0,371.0,63.0,1026.0,63.0,4835.0,72.94,1026.0,15.48,912.0,13.76,964.0,14.54,4355.0,65.71,186.0,2.8,186.0,2.8,0.0,0.0,15.0,0.22,93.0,1.41,126.0,1.91,99.0,3.44,90.0,3.13,371.0,5.59,63.0,0.95,75.0,1.14,67.0,1.0,340.0,5.13,7.0,0.1,17.0,0.26,0.0,0.0,0.0,0.0,7.0,0.1,12.0,0.18,9.0,0.33,6.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.0,1218.0,1365.0,5968.0,262.0,244.0,2.0,16.0,136.0,163.0,114.0,118.0,Large Population
43,36001013706,Albany County,1,2124,815,0,4.0,0.19,0,0,0,0,0,0,2.8,137813.0,1,1,1,1,1,0,0,0,879.0,1821.0,879.0,70.0,145.0,70.0,1821.0,85.72,145.0,6.84,455.0,21.44,343.0,16.14,1673.0,78.77,25.0,1.18,80.0,3.78,0.0,0.0,0.0,0.0,43.0,2.01,52.0,2.46,19.0,2.32,0.0,0.0,879.0,41.37,70.0,3.3,225.0,10.58,178.0,8.37,802.0,37.74,15.0,0.69,39.0,1.83,0.0,0.0,0.0,0.0,24.0,1.11,28.0,1.34,9.0,1.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,514.0,418.0,1960.0,29.0,86.0,0.0,1.0,48.0,61.0,21.0,0.0,Medium Population
44,36001013707,Albany County,1,6061,2581,0,14.0,0.23,0,0,0,0,1,0,2.7,105893.0,1,1,1,1,1,0,0,1,1710.0,5104.0,1710.0,79.0,383.0,79.0,5104.0,84.21,383.0,6.32,1010.0,16.67,1016.0,16.76,4607.0,76.0,143.0,2.36,254.0,4.2,0.0,0.0,4.0,0.06,96.0,1.59,123.0,2.03,116.0,4.48,39.0,1.5,1710.0,28.21,79.0,1.3,327.0,5.39,315.0,5.2,1550.0,25.57,46.0,0.77,82.0,1.35,0.0,0.0,2.0,0.03,30.0,0.5,57.0,0.95,19.0,0.74,12.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,1141.0,1373.0,5459.0,178.0,304.0,0.0,11.0,109.0,141.0,151.0,45.0,Large Population
45,36001013801,Albany County,1,7278,3082,0,42.0,0.58,0,0,0,0,1,0,5.1,92875.0,1,1,1,1,1,0,0,1,3664.0,6194.0,3664.0,277.0,762.0,277.0,6194.0,85.11,762.0,10.47,1193.0,16.4,1040.0,14.29,5419.0,74.46,399.0,5.49,186.0,2.56,2.0,0.03,5.0,0.07,182.0,2.5,229.0,3.15,214.0,6.93,193.0,6.27,3664.0,50.34,277.0,3.8,693.0,9.52,617.0,8.48,3238.0,44.49,204.0,2.8,118.0,1.62,2.0,0.03,2.0,0.02,100.0,1.38,124.0,1.71,72.0,2.33,113.0,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0,1430.0,1181.0,6353.0,480.0,225.0,2.0,7.0,211.0,280.0,217.0,217.0,Large Population
46,36001013802,Albany County,1,4390,1587,0,50.0,1.14,0,0,0,0,0,0,3.6,119797.0,1,1,1,1,1,0,0,0,3625.0,4390.0,3625.0,342.0,419.0,342.0,4390.0,100.0,419.0,9.53,1003.0,22.85,526.0,11.98,3920.0,89.29,115.0,2.62,260.0,5.92,0.0,0.0,4.0,0.09,91.0,2.07,86.0,1.96,9.0,0.58,28.0,1.76,3625.0,82.58,342.0,7.8,841.0,19.15,436.0,9.93,3261.0,74.28,78.0,1.78,209.0,4.76,0.0,0.0,4.0,0.09,74.0,1.68,71.0,1.61,6.0,0.35,23.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.0,1003.0,526.0,3920.0,115.0,260.0,0.0,4.0,91.0,86.0,8.0,26.0,Large Population
47,36001013901,Albany County,1,2460,983,0,0.0,0.0,0,0,0,0,0,0,3.3,91591.0,0,1,0,1,0,0,0,0,1.0,1585.0,1.0,0.0,202.0,0.0,1585.0,64.42,202.0,8.2,331.0,13.45,229.0,9.31,1399.0,56.86,61.0,2.47,93.0,3.76,0.0,0.0,0.0,0.0,33.0,1.33,41.0,1.66,19.0,1.95,19.0,1.93,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,509.0,375.0,2152.0,98.0,153.0,0.0,0.0,57.0,65.0,28.0,27.0,Medium Population
48,36001013902,Albany County,1,5333,2242,0,8.0,0.15,0,0,0,0,0,0,4.0,91591.0,0,1,0,1,0,0,0,0,46.0,2618.0,46.0,5.0,342.0,5.0,2618.0,49.09,342.0,6.42,475.0,8.91,568.0,10.65,2304.0,43.21,106.0,1.98,167.0,3.13,0.0,0.0,3.0,0.06,38.0,0.71,65.0,1.21,45.0,2.03,102.0,4.54,46.0,0.86,5.0,0.09,7.0,0.13,13.0,0.25,39.0,0.74,2.0,0.04,4.0,0.08,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.03,1.0,0.04,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.0,1024.0,976.0,4607.0,261.0,355.0,0.0,6.0,104.0,138.0,100.0,191.0,Large Population
49,36001014001,Albany County,1,4003,1973,0,14.0,0.35,0,0,0,0,0,0,10.6,81163.0,0,1,0,1,0,0,0,0,,792.0,,,183.0,,792.0,19.79,183.0,4.56,117.0,2.93,181.0,4.51,672.0,16.79,47.0,1.18,41.0,1.03,0.0,0.0,1.0,0.03,30.0,0.76,26.0,0.65,75.0,3.82,19.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.0,631.0,814.0,3108.0,292.0,391.0,2.0,11.0,199.0,218.0,302.0,90.0,Large Population
50,36001014002,Albany County,1,4542,1970,0,0.0,0.0,0,0,0,0,0,0,12.4,73041.0,0,1,0,1,0,0,0,0,,3704.0,,,871.0,,3704.0,81.56,871.0,19.18,780.0,17.18,554.0,12.21,3241.0,71.35,225.0,4.95,94.0,2.07,1.0,0.02,4.0,0.1,139.0,3.07,150.0,3.3,85.0,4.3,97.0,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.0,930.0,684.0,3953.0,263.0,127.0,1.0,9.0,189.0,193.0,98.0,115.0,Large Population
51,36001014100,Albany County,1,5304,2295,0,17.0,0.32,0,0,0,0,0,0,2.8,127386.0,1,1,1,1,1,0,0,0,2770.0,4325.0,2770.0,510.0,661.0,510.0,4325.0,81.54,661.0,12.46,969.0,18.27,898.0,16.93,3941.0,74.31,87.0,1.64,201.0,3.79,0.0,0.01,5.0,0.1,90.0,1.69,89.0,1.68,91.0,3.95,88.0,3.84,2770.0,52.22,510.0,9.62,596.0,11.24,646.0,12.19,2521.0,47.54,64.0,1.21,130.0,2.45,0.0,0.0,2.0,0.04,52.0,0.99,55.0,1.03,66.0,2.87,58.0,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0,1203.0,1016.0,4833.0,102.0,248.0,1.0,10.0,110.0,113.0,95.0,106.0,Large Population
52,36001014201,Albany County,1,5768,2181,0,177.0,3.07,0,0,0,0,0,0,8.3,118021.0,0,1,0,1,0,0,0,0,429.0,3284.0,429.0,51.0,419.0,51.0,3284.0,56.93,419.0,7.26,901.0,15.63,413.0,7.16,3066.0,53.16,48.0,0.84,99.0,1.71,0.0,0.0,3.0,0.04,68.0,1.18,71.0,1.24,27.0,1.22,64.0,2.92,429.0,7.43,51.0,0.89,118.0,2.04,44.0,0.77,391.0,6.79,5.0,0.08,15.0,0.27,0.0,0.0,1.0,0.01,16.0,0.29,12.0,0.22,3.0,0.13,8.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0,1449.0,899.0,5385.0,91.0,170.0,0.0,8.0,114.0,130.0,85.0,120.0,Large Population
53,36001014202,Albany County,1,5938,2506,0,25.0,0.42,0,0,0,0,1,0,3.8,134173.0,1,1,1,1,1,0,0,1,4363.0,5938.0,4363.0,679.0,845.0,679.0,5938.0,100.0,845.0,14.22,1462.0,24.62,877.0,14.77,5513.0,92.84,100.0,1.68,172.0,2.9,0.0,0.0,3.0,0.05,150.0,2.53,161.0,2.71,150.0,5.97,70.0,2.79,4363.0,73.48,679.0,11.44,1114.0,18.76,604.0,10.17,4030.0,67.87,79.0,1.33,141.0,2.37,0.0,0.0,1.0,0.02,112.0,1.89,126.0,2.11,117.0,4.65,51.0,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.0,1462.0,877.0,5513.0,100.0,172.0,0.0,3.0,150.0,161.0,164.0,71.0,Large Population
54,36001014203,Albany County,1,6002,2470,0,18.0,0.3,0,0,0,0,0,0,2.8,146910.0,1,1,1,1,1,0,0,0,5481.0,6001.0,5481.0,328.0,369.0,328.0,6001.0,99.99,369.0,6.14,1440.0,23.99,953.0,15.88,5653.0,94.19,125.0,2.08,92.0,1.53,0.0,0.0,9.0,0.15,122.0,2.03,141.0,2.35,60.0,2.44,16.0,0.65,5481.0,91.32,328.0,5.47,1299.0,21.65,887.0,14.78,5167.0,86.09,110.0,1.84,86.0,1.43,0.0,0.0,9.0,0.15,108.0,1.81,120.0,2.01,60.0,2.44,15.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,1440.0,953.0,5654.0,125.0,92.0,0.0,9.0,122.0,141.0,65.0,17.0,Large Population
55,36001014301,Albany County,0,2852,1092,0,313.0,10.97,0,0,0,0,0,0,11.0,118077.0,0,0,0,0,0,0,0,0,,,,,,,2799.0,98.13,554.0,19.44,578.0,20.26,459.0,16.1,2434.0,85.35,288.0,10.11,26.0,0.9,2.0,0.07,5.0,0.18,44.0,1.53,127.0,4.47,65.0,5.99,45.0,4.15,2582.0,90.54,505.0,17.7,541.0,18.98,410.0,14.36,2226.0,78.04,286.0,10.02,24.0,0.86,2.0,0.07,5.0,0.18,39.0,1.38,126.0,4.43,58.0,5.28,41.0,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,587.0,469.0,2486.0,289.0,26.0,2.0,5.0,44.0,128.0,75.0,51.0,Medium Population
56,36001014302,Albany County,1,7792,2913,0,17.0,0.22,0,0,0,0,0,0,5.1,130167.0,1,1,1,1,1,0,0,0,6394.0,7404.0,6394.0,585.0,623.0,585.0,7404.0,95.02,623.0,7.99,1990.0,25.55,859.0,11.02,6733.0,86.41,162.0,2.08,331.0,4.25,1.0,0.01,11.0,0.14,167.0,2.14,215.0,2.76,18.0,0.61,44.0,1.52,6394.0,82.06,585.0,7.51,1778.0,22.82,671.0,8.61,5784.0,74.22,140.0,1.79,310.0,3.97,1.0,0.01,9.0,0.12,151.0,1.94,198.0,2.54,18.0,0.61,38.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.0,2108.0,885.0,7072.0,177.0,359.0,1.0,11.0,172.0,223.0,17.0,49.0,Large Population
57,36001014401,Albany County,0,4151,1655,0,8.0,0.19,0,0,0,0,0,0,5.0,74852.0,0,0,0,0,0,0,0,0,,,,,,,4001.0,96.39,921.0,22.19,894.0,21.53,523.0,12.61,3806.0,91.7,68.0,1.64,26.0,0.62,0.0,0.0,10.0,0.24,91.0,2.2,113.0,2.72,46.0,2.75,93.0,5.63,3760.0,90.59,855.0,20.6,846.0,20.39,479.0,11.54,3572.0,86.05,66.0,1.59,24.0,0.58,0.0,0.0,10.0,0.24,88.0,2.13,111.0,2.67,41.0,2.49,87.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.0,924.0,539.0,3947.0,72.0,26.0,0.0,10.0,96.0,118.0,47.0,99.0,Large Population
58,36001014402,Albany County,1,3267,1337,0,11.0,0.34,0,0,0,0,0,0,12.5,71964.0,0,1,0,1,0,0,0,0,145.0,1676.0,145.0,43.0,510.0,43.0,1676.0,51.29,510.0,15.6,398.0,12.17,210.0,6.42,1565.0,47.91,43.0,1.3,11.0,0.35,1.0,0.03,2.0,0.06,54.0,1.64,93.0,2.86,2.0,0.18,45.0,3.33,145.0,4.43,43.0,1.31,30.0,0.92,15.0,0.47,136.0,4.16,3.0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,5.0,0.16,5.0,0.16,0.0,0.01,4.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.0,797.0,407.0,2946.0,143.0,30.0,1.0,6.0,141.0,246.0,5.0,89.0,Large Population
59,36001014501,Albany County,0,2380,968,0,0.0,0.0,0,0,0,0,0,0,3.8,136932.0,0,0,0,0,0,0,0,0,,,,,,,2174.0,91.34,178.0,7.5,479.0,20.15,355.0,14.91,2094.0,87.98,7.0,0.29,28.0,1.2,0.0,0.0,6.0,0.27,38.0,1.59,23.0,0.99,0.0,0.0,15.0,1.55,1732.0,72.79,141.0,5.94,379.0,15.91,284.0,11.93,1664.0,69.9,7.0,0.28,26.0,1.09,0.0,0.0,6.0,0.24,30.0,1.27,19.0,0.79,0.0,0.0,12.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,526.0,386.0,2297.0,7.0,29.0,0.0,7.0,40.0,24.0,0.0,16.0,Medium Population
60,36001014502,Albany County,0,3479,1378,0,0.0,0.0,0,0,0,0,0,0,2.9,122452.0,0,0,0,0,0,0,0,0,,,,,,,3479.0,100.0,273.0,7.83,746.0,21.44,546.0,15.69,3356.0,96.46,25.0,0.72,24.0,0.69,6.0,0.17,7.0,0.2,61.0,1.75,61.0,1.75,19.0,1.35,54.0,3.95,3479.0,100.0,273.0,7.83,746.0,21.44,546.0,15.69,3356.0,96.46,25.0,0.72,24.0,0.69,6.0,0.17,7.0,0.2,61.0,1.75,61.0,1.75,19.0,1.35,54.0,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,746.0,546.0,3356.0,25.0,24.0,6.0,7.0,61.0,61.0,18.0,51.0,Large Population
61,36001014503,Albany County,1,2789,1112,0,3.0,0.11,0,0,0,0,0,0,4.8,114750.0,1,1,1,1,1,0,0,0,531.0,1365.0,531.0,82.0,208.0,82.0,1365.0,48.95,208.0,7.45,317.0,11.37,194.0,6.96,1314.0,47.1,10.0,0.35,21.0,0.77,0.0,0.0,1.0,0.05,19.0,0.69,19.0,0.7,16.0,1.47,8.0,0.73,531.0,19.05,82.0,2.95,125.0,4.5,73.0,2.64,504.0,18.07,5.0,0.18,13.0,0.45,0.0,0.0,0.0,0.0,10.0,0.35,10.0,0.36,7.0,0.62,3.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,659.0,437.0,2692.0,22.0,43.0,0.0,5.0,27.0,60.0,25.0,16.0,Medium Population
62,36001014606,Albany County,1,3675,1456,0,14.0,0.38,0,0,0,0,0,0,2.2,120781.0,1,1,1,1,1,0,0,0,3185.0,3544.0,3185.0,327.0,347.0,327.0,3544.0,96.44,347.0,9.45,843.0,22.94,487.0,13.24,3240.0,88.16,35.0,0.97,163.0,4.43,7.0,0.19,15.0,0.41,84.0,2.28,108.0,2.93,18.0,1.21,28.0,1.93,3185.0,86.66,327.0,8.9,749.0,20.37,447.0,12.17,2924.0,79.56,27.0,0.73,144.0,3.92,7.0,0.19,15.0,0.41,68.0,1.85,90.0,2.46,17.0,1.2,25.0,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,868.0,509.0,3367.0,36.0,164.0,7.0,15.0,86.0,112.0,17.0,28.0,Large Population
63,36001014607,Albany County,1,8262,3134,0,9.0,0.11,0,0,0,0,1,0,2.8,120417.0,1,1,1,1,1,0,0,1,6147.0,7798.0,6147.0,838.0,986.0,838.0,7798.0,94.38,986.0,11.94,1930.0,23.36,992.0,12.0,7111.0,86.07,140.0,1.69,393.0,4.76,0.0,0.0,9.0,0.11,144.0,1.75,189.0,2.29,165.0,5.25,113.0,3.62,6147.0,74.4,838.0,10.14,1504.0,18.21,774.0,9.37,5603.0,67.82,107.0,1.29,316.0,3.83,0.0,0.0,6.0,0.07,114.0,1.38,131.0,1.58,160.0,5.09,89.0,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.0,2030.0,1096.0,7538.0,154.0,409.0,0.0,10.0,151.0,207.0,169.0,117.0,Large Population
