,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
41,36001013703,Albany,1,2500,603,0,949,37.96,0,0,0,0,0,0,2.2,103897,1,1,1,1,1,0,0,0,1734,2494,1734,168,242,168,2494,99.74,242,9.68,371,14.85,438,17.53,1899,75.96,469,18.75,87,3.48,2,0.08,3,0.12,34,1.35,85,3.4,22,3.57,15,2.55,1734,69.38,168,6.73,222,8.87,313,12.53,1229,49.14,440,17.58,42,1.67,2,0.08,3,0.11,20,0.8,75,2.99,11,1.86,8,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,372,439,1905,469,87,2,3,34,85,21,15,Medium Population
42,36001013705,Albany,1,6628,2868,0,0,0,0,0,0,0,0,0,3.7,102598,0,1,0,1,0,0,0,0,371,4835,371,63,1026,63,4835,72.94,1026,15.48,912,13.76,964,14.54,4355,65.71,186,2.8,186,2.8,0,0,15,0.22,93,1.41,126,1.91,99,3.44,90,3.13,371,5.59,63,0.95,75,1.14,67,1,340,5.13,7,0.1,17,0.26,0,0,0,0,7,0.1,12,0.18,9,0.33,6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398,1218,1365,5968,262,244,2,16,136,163,114,118,Large Population
43,36001013706,Albany,1,2124,815,0,4,0.19,0,0,0,0,0,0,2.8,137813,1,1,1,1,1,0,0,0,879,1821,879,70,145,70,1821,85.72,145,6.84,455,21.44,343,16.14,1673,78.77,25,1.18,80,3.78,0,0,0,0,43,2.01,52,2.46,19,2.32,0,0,879,41.37,70,3.3,225,10.58,178,8.37,802,37.74,15,0.69,39,1.83,0,0,0,0,24,1.11,28,1.34,9,1.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,514,418,1960,29,86,0,1,48,61,21,0,Medium Population
44,36001013707,Albany,1,6061,2581,0,14,0.23,0,0,0,0,1,0,2.7,105893,1,1,1,1,1,0,0,1,1710,5104,1710,79,383,79,5104,84.21,383,6.32,1010,16.67,1016,16.76,4607,76,143,2.36,254,4.2,0,0,4,0.06,96,1.59,123,2.03,116,4.48,39,1.5,1710,28.21,79,1.3,327,5.39,315,5.2,1550,25.57,46,0.77,82,1.35,0,0,2,0.03,30,0.5,57,0.95,19,0.74,12,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,1141,1373,5459,178,304,0,11,109,141,151,45,Large Population
45,36001013801,Albany,1,7278,3082,0,42,0.58,0,0,0,0,1,0,5.1,92875,1,1,1,1,1,0,0,1,3664,6194,3664,277,762,277,6194,85.11,762,10.47,1193,16.4,1040,14.29,5419,74.46,399,5.49,186,2.56,2,0.03,5,0.07,182,2.5,229,3.15,214,6.93,193,6.27,3664,50.34,277,3.8,693,9.52,617,8.48,3238,44.49,204,2.8,118,1.62,2,0.03,2,0.02,100,1.38,124,1.71,72,2.33,113,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967,1430,1181,6353,480,225,2,7,211,280,217,217,Large Population
46,36001013802,Albany,1,4390,1587,0,50,1.14,0,0,0,0,0,0,3.6,119797,1,1,1,1,1,0,0,0,3625,4390,3625,342,419,342,4390,100,419,9.53,1003,22.85,526,11.98,3920,89.29,115,2.62,260,5.92,0,0,4,0.09,91,2.07,86,1.96,9,0.58,28,1.76,3625,82.58,342,7.8,841,19.15,436,9.93,3261,74.28,78,1.78,209,4.76,0,0,4,0.09,74,1.68,71,1.61,6,0.35,23,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,1003,526,3920,115,260,0,4,91,86,8,26,Large Population
47,36001013901,Albany,1,2460,983,0,0,0,0,0,0,0,0,0,3.3,91591,0,1,0,1,0,0,0,0,1,1585,1,0,202,0,1585,64.42,202,8.2,331,13.45,229,9.31,1399,56.86,61,2.47,93,3.76,0,0,0,0,33,1.33,41,1.66,19,1.95,19,1.93,1,0.03,0,0,0,0,0,0.02,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,509,375,2152,98,153,0,0,57,65,28,27,Medium Population
48,36001013902,Albany,1,5333,2242,0,8,0.15,0,0,0,0,0,0,4,91591,0,1,0,1,0,0,0,0,46,2618,46,5,342,5,2618,49.09,342,6.42,475,8.91,568,10.65,2304,43.21,106,1.98,167,3.13,0,0,3,0.06,38,0.71,65,1.21,45,2.03,102,4.54,46,0.86,5,0.09,7,0.13,13,0.25,39,0.74,2,0.04,4,0.08,0,0,0,0,1,0.01,1,0.03,1,0.04,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,1024,976,4607,261,355,0,6,104,138,100,191,Large Population
49,36001014001,Albany,1,4003,1973,0,14,0.35,0,0,0,0,0,0,10.6,81163,0,1,0,1,0,0,0,0,,792,,,183,,792,19.79,183,4.56,117,2.93,181,4.51,672,16.79,47,1.18,41,1.03,0,0,1,0.03,30,0.76,26,0.65,75,3.82,19,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,631,814,3108,292,391,2,11,199,218,302,90,Large Population
50,36001014002,Albany,1,4542,1970,0,0,0,0,0,0,0,0,0,12.4,73041,0,1,0,1,0,0,0,0,,3704,,,871,,3704,81.56,871,19.18,780,17.18,554,12.21,3241,71.35,225,4.95,94,2.07,1,0.02,4,0.1,139,3.07,150,3.3,85,4.3,97,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,930,684,3953,263,127,1,9,189,193,98,115,Large Population
51,36001014100,Albany,1,5304,2295,0,17,0.32,0,0,0,0,0,0,2.8,127386,1,1,1,1,1,0,0,0,2770,4325,2770,510,661,510,4325,81.54,661,12.46,969,18.27,898,16.93,3941,74.31,87,1.64,201,3.79,0,0.01,5,0.1,90,1.69,89,1.68,91,3.95,88,3.84,2770,52.22,510,9.62,596,11.24,646,12.19,2521,47.54,64,1.21,130,2.45,0,0,2,0.04,52,0.99,55,1.03,66,2.87,58,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,1203,1016,4833,102,248,1,10,110,113,95,106,Large Population
52,36001014201,Albany,1,5768,2181,0,177,3.07,0,0,0,0,0,0,8.3,118021,0,1,0,1,0,0,0,0,429,3284,429,51,419,51,3284,56.93,419,7.26,901,15.63,413,7.16,3066,53.16,48,0.84,99,1.71,0,0,3,0.04,68,1.18,71,1.24,27,1.22,64,2.92,429,7.43,51,0.89,118,2.04,44,0.77,391,6.79,5,0.08,15,0.27,0,0,1,0.01,16,0.29,12,0.22,3,0.13,8,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,1449,899,5385,91,170,0,8,114,130,85,120,Large Population
53,36001014202,Albany,1,5938,2506,0,25,0.42,0,0,0,0,1,0,3.8,134173,1,1,1,1,1,0,0,1,4363,5938,4363,679,845,679,5938,100,845,14.22,1462,24.62,877,14.77,5513,92.84,100,1.68,172,2.9,0,0,3,0.05,150,2.53,161,2.71,150,5.97,70,2.79,4363,73.48,679,11.44,1114,18.76,604,10.17,4030,67.87,79,1.33,141,2.37,0,0,1,0.02,112,1.89,126,2.11,117,4.65,51,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,1462,877,5513,100,172,0,3,150,161,164,71,Large Population
54,36001014203,Albany,1,6002,2470,0,18,0.3,0,0,0,0,0,0,2.8,146910,1,1,1,1,1,0,0,0,5481,6001,5481,328,369,328,6001,99.99,369,6.14,1440,23.99,953,15.88,5653,94.19,125,2.08,92,1.53,0,0,9,0.15,122,2.03,141,2.35,60,2.44,16,0.65,5481,91.32,328,5.47,1299,21.65,887,14.78,5167,86.09,110,1.84,86,1.43,0,0,9,0.15,108,1.81,120,2.01,60,2.44,15,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,1440,953,5654,125,92,0,9,122,141,65,17,Large Population
55,36001014301,Albany,0,2852,1092,0,313,10.97,0,0,0,0,0,0,11,118077,0,0,0,0,0,0,0,0,,,,,,,2799,98.13,554,19.44,578,20.26,459,16.1,2434,85.35,288,10.11,26,0.9,2,0.07,5,0.18,44,1.53,127,4.47,65,5.99,45,4.15,2582,90.54,505,17.7,541,18.98,410,14.36,2226,78.04,286,10.02,24,0.86,2,0.07,5,0.18,39,1.38,126,4.43,58,5.28,41,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,587,469,2486,289,26,2,5,44,128,75,51,Medium Population
56,36001014302,Albany,1,7792,2913,0,17,0.22,0,0,0,0,0,0,5.1,130167,1,1,1,1,1,0,0,0,6394,7404,6394,585,623,585,7404,95.02,623,7.99,1990,25.55,859,11.02,6733,86.41,162,2.08,331,4.25,1,0.01,11,0.14,167,2.14,215,2.76,18,0.61,44,1.52,6394,82.06,585,7.51,1778,22.82,671,8.61,5784,74.22,140,1.79,310,3.97,1,0.01,9,0.12,151,1.94,198,2.54,18,0.61,38,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,2108,885,7072,177,359,1,11,172,223,17,49,Large Population
57,36001014401,Albany,0,4151,1655,0,8,0.19,0,0,0,0,0,0,5,74852,0,0,0,0,0,0,0,0,,,,,,,4001,96.39,921,22.19,894,21.53,523,12.61,3806,91.7,68,1.64,26,0.62,0,0,10,0.24,91,2.2,113,2.72,46,2.75,93,5.63,3760,90.59,855,20.6,846,20.39,479,11.54,3572,86.05,66,1.59,24,0.58,0,0,10,0.24,88,2.13,111,2.67,41,2.49,87,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,924,539,3947,72,26,0,10,96,118,47,99,Large Population
58,36001014402,Albany,1,3267,1337,0,11,0.34,0,0,0,0,0,0,12.5,71964,0,1,0,1,0,0,0,0,145,1676,145,43,510,43,1676,51.29,510,15.6,398,12.17,210,6.42,1565,47.91,43,1.3,11,0.35,1,0.03,2,0.06,54,1.64,93,2.86,2,0.18,45,3.33,145,4.43,43,1.31,30,0.92,15,0.47,136,4.16,3,0.1,0,0,0,0.01,0,0,5,0.16,5,0.16,0,0.01,4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,797,407,2946,143,30,1,6,141,246,5,89,Large Population
59,36001014501,Albany,0,2380,968,0,0,0,0,0,0,0,0,0,3.8,136932,0,0,0,0,0,0,0,0,,,,,,,2174,91.34,178,7.5,479,20.15,355,14.91,2094,87.98,7,0.29,28,1.2,0,0,6,0.27,38,1.59,23,0.99,0,0,15,1.55,1732,72.79,141,5.94,379,15.91,284,11.93,1664,69.9,7,0.28,26,1.09,0,0,6,0.24,30,1.27,19,0.79,0,0,12,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,526,386,2297,7,29,0,7,40,24,0,16,Medium Population
60,36001014502,Albany,0,3479,1378,0,0,0,0,0,0,0,0,0,2.9,122452,0,0,0,0,0,0,0,0,,,,,,,3479,100,273,7.83,746,21.44,546,15.69,3356,96.46,25,0.72,24,0.69,6,0.17,7,0.2,61,1.75,61,1.75,19,1.35,54,3.95,3479,100,273,7.83,746,21.44,546,15.69,3356,96.46,25,0.72,24,0.69,6,0.17,7,0.2,61,1.75,61,1.75,19,1.35,54,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,746,546,3356,25,24,6,7,61,61,18,51,Large Population
61,36001014503,Albany,1,2789,1112,0,3,0.11,0,0,0,0,0,0,4.8,114750,1,1,1,1,1,0,0,0,531,1365,531,82,208,82,1365,48.95,208,7.45,317,11.37,194,6.96,1314,47.1,10,0.35,21,0.77,0,0,1,0.05,19,0.69,19,0.7,16,1.47,8,0.73,531,19.05,82,2.95,125,4.5,73,2.64,504,18.07,5,0.18,13,0.45,0,0,0,0,10,0.35,10,0.36,7,0.62,3,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,659,437,2692,22,43,0,5,27,60,25,16,Medium Population
62,36001014606,Albany,1,3675,1456,0,14,0.38,0,0,0,0,0,0,2.2,120781,1,1,1,1,1,0,0,0,3185,3544,3185,327,347,327,3544,96.44,347,9.45,843,22.94,487,13.24,3240,88.16,35,0.97,163,4.43,7,0.19,15,0.41,84,2.28,108,2.93,18,1.21,28,1.93,3185,86.66,327,8.9,749,20.37,447,12.17,2924,79.56,27,0.73,144,3.92,7,0.19,15,0.41,68,1.85,90,2.46,17,1.2,25,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,868,509,3367,36,164,7,15,86,112,17,28,Large Population
63,36001014607,Albany,1,8262,3134,0,9,0.11,0,0,0,0,1,0,2.8,120417,1,1,1,1,1,0,0,1,6147,7798,6147,838,986,838,7798,94.38,986,11.94,1930,23.36,992,12,7111,86.07,140,1.69,393,4.76,0,0,9,0.11,144,1.75,189,2.29,165,5.25,113,3.62,6147,74.4,838,10.14,1504,18.21,774,9.37,5603,67.82,107,1.29,316,3.83,0,0,6,0.07,114,1.38,131,1.58,160,5.09,89,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,2030,1096,7538,154,409,0,10,151,207,169,117,Large Population
64,36001014608,Albany,1,4358,1142,0,1645,37.75,0,0,0,0,0,0,8.8,104853,1,1,1,1,1,0,0,0,1663,3496,1663,370,741,370,3496,80.22,741,17,369,8.47,401,9.2,2723,62.49,336,7.72,208,4.77,0,0,6,0.14,222,5.1,260,5.97,97,8.47,63,5.5,1663,38.15,370,8.5,47,1.08,41,0.93,1141,26.18,250,5.74,123,2.83,0,0,3,0.06,146,3.34,178,4.08,14,1.2,8,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,555,536,3458,372,277,0,7,244,282,136,90,Large Population
65,36001014609,Albany,1,4645,2362,0,22,0.47,0,0,0,0,0,0,5.2,103750,1,1,1,1,1,0,0,0,1802,3315,1802,277,477,277,3315,71.37,477,10.27,532,11.46,437,9.4,2848,61.32,141,3.03,228,4.91,1,0.03,5,0.1,92,1.98,99,2.14,33,1.39,36,1.51,1802,38.78,277,5.96,311,6.69,243,5.23,1580,34.02,73,1.57,107,2.3,0,0,3,0.05,39,0.84,41,0.88,18,0.76,18,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,691,609,3938,190,378,2,6,131,149,92,54,Large Population
66,36001014611,Albany,1,1818,781,0,12,0.66,0,0,0,0,0,0,1.9,133125,1,1,1,1,1,0,0,0,956,1407,956,64,108,64,1407,77.38,108,5.95,301,16.58,219,12.03,1299,71.48,28,1.53,54,2.95,0,0,1,0.03,25,1.39,36,1.98,16,2.04,15,1.98,956,52.56,64,3.54,190,10.44,184,10.14,903,49.68,11,0.61,34,1.86,0,0,0,0,8,0.41,10,0.53,4,0.52,11,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,406,246,1655,41,82,0,1,39,57,38,23,Medium Population
67,36001014612,Albany,1,1720,676,0,26,1.51,0,0,0,0,0,0,10.3,116406,1,1,1,1,1,0,0,0,1720,1720,1720,336,336,336,1720,100,336,19.54,394,22.91,240,13.95,1660,96.51,12,0.7,22,1.28,0,0,3,0.17,23,1.34,38,2.21,31,4.64,57,8.41,1720,100,336,19.54,394,22.91,240,13.95,1660,96.51,12,0.7,22,1.28,0,0,3,0.17,23,1.34,38,2.21,31,4.64,57,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,394,240,1660,12,22,0,3,23,38,32,58,Medium Population
68,36001014613,Albany,1,2863,1163,0,120,4.19,0,0,0,0,0,0,4.3,100882,1,1,1,1,1,0,0,0,2863,2863,2863,507,507,507,2863,100,507,17.72,555,19.39,516,18.02,2663,93.01,72,2.51,44,1.54,0,0,6,0.21,78,2.72,59,2.06,78,6.68,55,4.72,2863,100,507,17.72,555,19.39,516,18.02,2663,93.01,72,2.51,44,1.54,0,0,6,0.21,78,2.72,59,2.06,78,6.68,55,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,555,516,2663,72,44,0,6,78,59,67,53,Medium Population
69,36001014614,Albany,1,5588,2302,0,0,0,0,0,0,0,0,0,3.3,121250,1,1,1,1,1,0,0,0,1457,3710,1457,31,186,31,3710,66.4,186,3.33,955,17.1,448,8.01,3165,56.63,98,1.75,372,6.65,2,0.04,1,0.02,73,1.3,101,1.81,39,1.7,6,0.28,1457,26.07,31,0.55,484,8.66,94,1.68,1249,22.34,26,0.46,159,2.85,1,0.01,0,0,22,0.4,32,0.57,18,0.77,2,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,1321,731,4579,208,662,5,3,131,164,74,11,Large Population
70,36001014615,Albany,1,2374,1189,0,159,6.7,0,0,0,0,0,0,7.1,115881,1,1,1,1,1,0,0,0,674,1243,674,94,174,94,1243,52.37,174,7.31,162,6.82,362,15.25,961,40.48,42,1.78,201,8.48,0,0,2,0.1,37,1.54,34,1.45,74,6.21,35,2.9,674,28.4,94,3.97,87,3.65,202,8.5,502,21.15,22,0.92,133,5.62,0,0,1,0.05,16,0.66,17,0.73,43,3.65,20,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,332,488,1576,119,605,0,5,69,64,156,73,Medium Population
71,36001014700,Albany,0,2692,1026,0,0,0,0,0,0,0,0,0,2.6,98000,0,0,0,0,0,0,0,0,24,24,,3,3,,2692,100,331,12.29,613,22.77,308,11.44,2639,98.03,12,0.45,6,0.22,0,0,1,0.04,34,1.26,20,0.74,19,1.85,47,4.61,2692,100,331,12.29,613,22.77,308,11.44,2639,98.03,12,0.45,6,0.22,0,0,1,0.04,34,1.26,20,0.74,19,1.85,47,4.61,24,0.9,3,0.1,4,0.16,6,0.21,23,0.85,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0.02,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,358,613,308,2639,12,6,0,1,34,20,18,45,Medium Population
72,36001014801,Albany,0,2794,1166,0,0,0,0,0,0,0,0,0,7.6,81250,0,0,0,0,0,0,0,0,416,416,,73,73,,2794,100,489,17.49,560,20.04,407,14.57,2732,97.78,19,0.68,15,0.54,0,0,1,0.04,27,0.97,36,1.29,46,3.97,77,6.57,2794,100,489,17.49,560,20.04,407,14.57,2732,97.78,19,0.68,15,0.54,0,0,1,0.04,27,0.97,36,1.29,46,3.97,77,6.57,416,14.87,73,2.6,88,3.16,51,1.82,409,14.62,2,0.06,3,0.1,0,0,0,0,3,0.09,3,0.11,7,0.58,11,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,490,560,407,2732,19,15,0,1,27,36,46,76,Medium Population
73,36001014802,Albany,0,1843,768,0,0,0,0,0,0,0,0,0,10.7,83625,0,0,0,0,0,0,0,0,189,189,,38,38,,1843,100,428,23.21,362,19.64,335,18.18,1801,97.72,19,1.03,4,0.22,0,0,0,0,19,1.03,34,1.84,48,6.31,37,4.79,1843,100,428,23.21,362,19.64,335,18.18,1801,97.72,19,1.03,4,0.22,0,0,0,0,19,1.03,34,1.84,48,6.31,37,4.79,189,10.24,38,2.04,30,1.63,40,2.18,180,9.75,5,0.27,0,0.03,0,0,0,0,4,0.19,4,0.21,5,0.63,4,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,395,362,335,1801,19,4,0,0,19,34,46,34,Medium Population
74,36001014803,Albany,0,3361,1354,0,0,0,0,0,0,0,0,0,6,102542,0,0,0,0,0,0,0,0,0,0,,0,0,,3361,100,507,15.08,744,22.14,502,14.94,3282,97.65,10,0.3,7,0.21,0,0,6,0.18,56,1.67,52,1.55,0,0,71,5.25,3342,99.45,505,15.03,740,22.01,497,14.79,3263,97.1,10,0.3,7,0.21,0,0,6,0.18,56,1.67,52,1.55,0,0,71,5.21,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,470,744,502,3282,10,7,0,6,56,52,0,69,Large Population
75,36003940200,Allegany,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,88.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.66,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,Small Population
76,36003950100,Allegany,0,2555,1040,0,0,0,0,0,0,0,0,1,14.6,59737,0,0,0,0,0,0,0,0,228,228,,67,67,,2555,100,761,29.78,589,23.05,385,15.07,2513,98.36,2,0.08,4,0.16,0,0,4,0.16,32,1.25,21,0.82,54,5.19,128,12.3,2555,100,761,29.78,589,23.05,385,15.07,2513,98.36,2,0.08,4,0.16,0,0,4,0.16,32,1.25,21,0.82,54,5.19,128,12.3,228,8.91,67,2.62,51,1.99,40,1.58,219,8.56,0,0,4,0.16,0,0,0,0,5,0.2,2,0.08,5,0.45,11,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,678,589,385,2513,2,4,0,4,32,21,50,121,Medium Population
77,36003950300,Allegany,0,4927,1434,0,1047,21.25,0,0,0,0,0,1,16.5,56917,0,0,0,0,0,0,0,0,,,,,,,4467,90.67,1762,35.77,993,20.15,580,11.77,4267,86.61,43,0.86,82,1.66,0,0,17,0.34,58,1.18,54,1.1,90,6.26,167,11.65,4123,83.68,1625,32.98,895,18.17,514,10.43,3929,79.75,42,0.85,82,1.66,0,0,11,0.23,58,1.18,50,1.01,79,5.54,149,10.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,1124,650,4722,44,82,0,20,59,59,112,208,Large Population
78,36003950400,Allegany,0,3649,1466,0,0,0,0,0,0,1,1,1,15.6,59028,0,0,0,0,0,0,0,1,35,35,,17,17,,3644,99.85,1705,46.74,838,22.96,610,16.72,3571,97.85,8,0.22,11,0.3,0,0,6,0.16,48,1.32,36,0.99,166,11.3,172,11.76,3629,99.45,1698,46.54,836,22.92,606,16.62,3556,97.45,8,0.22,11,0.3,0,0,6,0.16,48,1.32,36,0.99,165,11.27,172,11.71,35,0.95,17,0.47,13,0.34,2,0.06,34,0.92,0,0,0,0,0,0,0,0,1,0.02,0,0,2,0.15,1,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,1749,839,610,3576,8,11,0,6,48,36,161,171,Large Population
79,36003950500,Allegany,0,3799,1572,0,60,1.58,0,0,0,0,0,1,16.9,57574,0,0,0,0,0,0,0,0,,,,,,,3079,81.05,1146,30.16,635,16.71,578,15.21,2978,78.4,22,0.58,10,0.27,0,0,5,0.14,63,1.65,47,1.23,80,5.08,184,11.71,2029,53.41,755,19.86,384,10.1,382,10.07,1955,51.45,15,0.39,8,0.21,0,0,3,0.08,48,1.27,32,0.85,41,2.6,124,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423,829,665,3683,26,12,0,8,70,59,111,236,Large Population
80,36003950600,Allegany,0,3960,1577,0,122,3.08,0,0,0,1,1,1,24.2,47222,0,0,0,0,0,0,0,1,93,93,,35,35,,3960,100,1940,48.99,956,24.14,638,16.11,3820,96.46,51,1.29,9,0.23,0,0,13,0.33,67,1.69,59,1.49,116,7.34,377,23.88,3960,100,1940,48.99,956,24.14,638,16.11,3820,96.46,51,1.29,9,0.23,0,0,13,0.33,67,1.69,59,1.49,116,7.34,377,23.88,93,2.36,35,0.88,20,0.51,11,0.28,93,2.34,0,0,0,0,0,0,0,0,1,0.02,0,0,3,0.18,9,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,956,638,3820,51,9,0,13,67,59,114,377,Large Population
81,36003950700,Allegany,0,3821,1682,0,24,0.63,0,0,0,0,1,0,15.5,65067,0,0,0,0,0,0,0,1,,,,,,,2073,54.24,831,21.76,513,13.42,337,8.82,2028,53.07,7,0.17,9,0.25,1,0.03,6,0.17,21,0.56,18,0.48,127,7.58,161,9.55,1547,40.48,663,17.36,378,9.89,238,6.22,1517,39.69,4,0.1,6,0.16,1,0.03,6,0.16,13,0.34,17,0.44,73,4.32,119,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,894,646,3694,24,31,1,12,59,48,339,313,Large Population
